,drugbank_id,name,min dosage strength value,min dosage strength unit,max dosage strength value,max dosage strength unit,route,form,group,kinase inhibitor category,cas,smiles,ALOGPS solubility value,ALOGPS solubility unit
998,DB01587,Ketazolam,30.0,mg,30.0,mg,Oral,Capsule,['approved'],False,27223-35-4,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1,0.0839,g/l
999,DB01589,Quazepam,15.0,mg/1,15.0,mg/1,Oral,Tablet,"['approved', 'illicit']",False,36735-22-5,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,0.00231,g/l
1000,DB01590,Everolimus,0.25,mg/1,10.0,mg,Oral,Tablet,['approved'],True,159351-69-6,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,0.00163,g/l
1001,DB01591,Solifenacin,5.0,mg,10.0,mg,Oral,Tablet,['approved'],False,242478-37-1,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,0.0729,g/l
1002,DB01592,Iron,6.0,mg,325.0,mg/1,Oral,Tablet,['approved'],False,7439-89-6,[Fe],,
1003,DB01593,Zinc,0.001,mg/mL,90.0,mg,Topical,Liquid,"['approved', 'investigational']",False,7440-66-6,[Zn],,
1004,DB01595,Nitrazepam,5.0,mg,10.0,mg,Oral,Tablet,['approved'],False,146-22-5,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,0.0299,g/l
1005,DB01599,Probucol,250.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",False,23288-49-5,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,4.18e-05,g/l
1006,DB01600,Tiaprofenic acid,200.0,mg,300.0,mg,Oral,Tablet,['approved'],False,33005-95-7,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,0.0324,g/l
1007,DB01602,Bacampicillin,400.0,mg,800.0,mg,Oral,Tablet,"['approved', 'investigational']",False,50972-17-3,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC,0.123,g/l
1008,DB01604,Pivampicillin,175.0,mg,500.0,mg,Oral,"Powder, for solution",['approved'],False,33817-20-8,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C,0.0354,g/l
1009,DB01605,Pivmecillinam,185.0,mg,400.0,mg,Oral,Tablet,['approved'],False,32886-97-8,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,0.0526,g/l
1010,DB01607,Ticarcillin,1.0,g,3.0,g,Intramuscular; Intravenous,"Powder, for solution","['approved', 'investigational', 'vet_approved']",False,34787-01-4,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O,0.0716,g/l
1011,DB01608,Propericiazine,5.0,mg,20.0,mg,Oral,Capsule,"['approved', 'investigational']",False,2622-26-6,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,0.059,g/l
1012,DB01609,Deferasirox,90.0,mg,500.0,mg,Oral,"Tablet, film coated","['approved', 'investigational']",False,201530-41-8,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,0.0343,g/l
1013,DB01610,Valganciclovir,50.0,mg/mL,450.0,mg,Oral,"Powder, for solution","['approved', 'investigational']",False,175865-60-8,CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,4.79,g/l
1014,DB01611,Hydroxychloroquine,200.0,mg,200.0,mg,Oral,Tablet,['approved'],False,118-42-3,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,0.0261,g/l
1015,DB01612,Amyl Nitrite,0.3,g/.3mL,0.33,ml,Respiratory (inhalation),Inhalant,['approved'],False,8017-89-8,CCCCCON=O,3.97,g/l
1016,DB01618,Molindone,5.0,mg/1,25.0,mg/1,Oral,Tablet,['approved'],False,7416-34-4,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,0.474,g/l
1017,DB01621,Pipotiazine,25.0,mg,50.0,mg,Intramuscular,Solution,"['approved', 'investigational']",False,39860-99-6,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,0.0127,g/l
1018,DB01622,Thioproperazine,10.0,mg,10.0,mg,Oral,Tablet,['approved'],False,316-81-4,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,0.0569,g/l
1019,DB01623,Thiothixene,1.0,mg/1,10.0,mg/1,Oral,Capsule,['approved'],False,3313-26-6,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1,0.0139,g/l
1020,DB01624,Zuclopenthixol,10.0,mg,500.0,mg,Oral,Tablet,"['approved', 'investigational']",False,53772-83-1,OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0.0026,g/l
1021,DB01627,Lincomycin,300.0,mg,500.0,mg,Intramuscular; Intravenous,Solution,"['approved', 'vet_approved']",False,154-21-2,[H][C@](C)(O)[C@@]([H])(N=C(O)[C@]1([H])C[C@@]([H])(CCC)CN1C)[C@@]1([H])O[C@]([H])(SC)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,3.02,g/l
1022,DB01638,Sorbitol,1.0,g/mL,258.2,g/474mL,Rectal,Solution,['approved'],False,50-70-4,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,229.0,g/l
1023,DB01656,Roflumilast,250.0,ug/1,500.0,ug/1,Oral,Tablet,['approved'],False,162401-32-3,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,0.0062,g/l
1024,DB01708,Prasterone,6.5,mg/1,6.5,mg/1,Vaginal,Insert,"['approved', 'investigational', 'nutraceutical']",False,53-43-0,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,0.0438,g/l
1025,DB01718,Cetrimonium,0.5,%,1.0,%,Topical,Cream,['approved'],False,6899-10-1,CCCCCCCCCCCCCCCC[N+](C)(C)C,5.24e-06,g/l
1026,DB01744,Camphor,0.025,g/g,200.0,mg,Rectal,Suppository,['approved'],False,464-49-3,[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C,0.88,g/l
1027,DB01783,Pantothenic acid,1.0,g,500.0,mg,Oral,Tablet,"['approved', 'nutraceutical', 'vet_approved']",False,79-83-4,CC(C)(CO)C(O)C(=O)NCCC(O)=O,60.5,g/l
1028,DB01839,Propylene glycol,0.06,mg/mL,23.85,mL/150mL,Ophthalmic,Emulsion,"['approved', 'investigational']",False,57-55-6,CC(O)CO,952.0,g/l
1029,DB01914,D-glucose,1.78,g/30mL,250.0,mg/mL,Intravenous,Solution,"['approved', 'vet_approved']",unknown,50-99-7,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C=O,261.0,g/l
1030,DB02300,Calcipotriol,0.05,mg/mL,50.0,ug/g,Topical,Solution,['approved'],False,112965-21-6,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,0.0135,g/l
1031,DB02325,Isopropyl Alcohol,0.07,mL/mL,950.0,mg/mL,Topical,Sponge,"['approved', 'investigational']",False,67-63-0,CC(C)O,378.0,g/l
1032,DB02513,Thymol,0.0004,kg/kg,1.7,g/50g,Topical,Soap,['approved'],False,89-83-8,CC(C)C1=CC=C(C)C=C1O,0.643,g/l
1033,DB02530,gamma-Aminobutyric acid,0.022,mL/100mL,0.022,mL/100mL,Topical,Cream,"['approved', 'investigational']",unknown,56-12-2,NCCCC(O)=O,365.0,g/l
1034,DB02546,Vorinostat,100.0,mg,100.0,mg,Oral,Capsule,"['approved', 'investigational']",False,149647-78-9,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,0.0716,g/l
1035,DB02659,Cholic Acid,50.0,mg/1,250.0,mg/1,Oral,Capsule,['approved'],False,81-25-4,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C,0.0738,g/l
1036,DB02701,Nicotinamide,0.002,g/25mL,500.0,mg,Topical,Patch,"['approved', 'investigational']",False,98-92-0,NC(=O)C1=CC=CN=C1,50.1,g/l
1037,DB02703,Fusidic Acid,1.0,%,250.0,mg,Ophthalmic,Solution / drops,"['approved', 'investigational']",False,6990-06-3,O[C@@H]1CC[C@@]2(C)[C@@]([H])(CC[C@@]3(C)[C@@]2([H])[C@H](O)C[C@@]2([H])\C([C@@H](OC(=O)C)C[C@]32C)=C(/CCC=C(C)C)C(O)=O)[C@@H]1C,0.00521,g/l
1038,DB03085,Glycolic acid,3.0,g/30mL,3.0,g/30mL,Topical,Liquid,"['approved', 'investigational']",False,79-14-1,OCC(O)=O,608.0,g/l
1039,DB03128,Acetylcholine,10.0,mg,20.0,mg,Ophthalmic,"Powder, for solution",['approved'],False,51-84-3,CC(=O)OCC[N+](C)(C)C,0.136,g/l
1040,DB03166,Acetic acid,0.02,mg/mL,250.0,mg/100mL,Auricular (otic),Solution,['approved'],False,64-19-7,CC(O)=O,323.0,g/l
1041,DB03193,Stearic acid,0.4,g/20mL,120.0,mg/g,Topical,Gel,"['approved', 'experimental']",False,57-11-4,CCCCCCCCCCCCCCCCCC(O)=O,6.61e-05,g/l
1042,DB03255,Phenol,0.004,mL/mL,29.0,mg/1,Intradermal; Subcutaneous,"Injection, solution","['approved', 'experimental']",False,108-95-2,OC1=CC=CC=C1,46.6,g/l
1043,DB03585,Oxyphenbutazone,100.0,mg,100.0,mg,Oral,Tablet,"['approved', 'withdrawn']",False,129-20-4,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,0.256,g/l
1044,DB03614,Methylcobalamin,1.0,mg/mL,1000.0,mcg,Intramuscular,Injection,"['approved', 'experimental', 'investigational']",False,13422-55-4,C1(CC[C@@]2([C@@H](CC(N)=O)[C@@]3([C@@]4([N+]5=C([C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C(C)=C4[N+]6=C(C=C7[N+]8=C([C@H](C7(C)C)CCC(N)=O)C(C)=C2N3[Co-3]568([N+]2=CN([C@H]3O[C@@H]([C@@H](OP(O[C@@H](CN1)C)([O-])=O)[C@H]3O)CO)C1=CC(C)=C(C=C21)C)C)[C@H]([C@@]4(CC(N)=O)C)CCC(N)=O)C)[H])C)=O,,
1045,DB03619,Deoxycholic Acid,10.0,mg,20.0,mg/2mL,Subcutaneous,Solution,['approved'],False,83-44-3,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,0.0173,g/l
1046,DB03754,Tromethamine,3.6,g/100mL,36.0,mg,Intravenous,"Injection, solution",['approved'],False,77-86-1,NC(CO)(CO)CO,695.0,g/l
1047,DB03843,Formaldehyde,0.1,mL/59mL,100.0,mg/mL,Topical,Liquid,"['approved', 'vet_approved']",False,50-00-0,C=O,198.0,g/l
1048,DB03852,Eucalyptol,0.7,g/50g,0.7,g/50g,Topical,Oil,"['approved', 'nutraceutical']",False,470-82-6,C[C@@]12CC[C@@H](CC1)C(C)(C)O2,0.0225,g/l
1049,DB03904,Urea,0.4,g/g,500.0,mg/g,Topical,Ointment,"['approved', 'investigational']",False,57-13-6,NC(N)=O,412.0,g/l
1050,DB04160,Pyrophosphoric acid,27.6,mg/1,27.6,mg/1,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'experimental']",False,2466-09-3,OP(O)(=O)OP(O)(O)=O,,
1051,DB04209,Dequalinium,0.25,mg,0.5,%,Oral,Lozenge,"['approved', 'investigational']",False,6707-58-0,CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]1=C(C)C=C(N)C2=C1C=CC=C2,4.77e-07,g/l
1052,DB04272,Citric Acid,0.007,g/mL,8.0,mg/mL,Topical,Liquid,"['approved', 'nutraceutical', 'vet_approved']",False,77-92-9,OC(=O)CC(O)(CC(O)=O)C(O)=O,106.0,g/l
1053,DB04398,Lactic Acid,0.001,g/g,10.0,%,Oral,Pellet,"['approved', 'vet_approved']",False,50-21-5,CC(O)C(O)=O,562.0,g/l
1054,DB04465,Lactose,50.0,g,50.0,g,Oral,Powder,"['approved', 'investigational']",False,63-42-3,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,586.0,g/l
1055,DB04571,Trioxsalen,5.0,mg,5.0,mg,Oral,Tablet,['approved'],False,3902-71-4,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,0.0627,g/l
1056,DB04572,Thiotepa,15.0,mg/1,100.0,mg/1,Intracavitary; Intravenous; Intravesical,"Injection, powder, for solution","['approved', 'investigational']",False,52-24-4,S=P(N1CC1)(N1CC1)N1CC1,9.27,g/l
1057,DB04574,Estrone sulfate,0.75,mg/1,3.0,mg/1,Oral,Tablet,['approved'],False,481-97-0,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,0.0059,g/l
1058,DB04711,Iodipamide,52.0,%,52.0,%,Intravenous,Liquid,['approved'],False,606-17-7,OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,0.00306,g/l
1059,DB04815,Clioquinol,3.0,%,3.0,%,Topical,Cream,"['approved', 'vet_approved', 'withdrawn']",False,130-26-7,OC1=C(I)C=C(Cl)C2=C1N=CC=C2,0.264,g/l
1060,DB04824,Phenolphthalein,60.0,mg,100.0,mg,Oral,Tablet,"['approved', 'withdrawn']",False,77-09-8,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,0.00992,g/l
1061,DB04835,Maraviroc,20.0,mg/mL,300.0,mg,Oral,Solution,"['approved', 'investigational']",False,376348-65-1,[H][C@@](CCN1[C@@]2([H])CC[C@]1([H])C[C@]([H])(C2)N1C(C)=NN=C1C(C)C)(N=C(O)C1CCC(F)(F)CC1)C1=CC=CC=C1,0.00883,g/l
1062,DB04837,Clofedanol,25.0,mg,25.0,mg,Oral,Syrup,"['approved', 'withdrawn']",False,791-35-5,CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,0.0621,g/l
1063,DB04838,Cyclandelate,200.0,mg,200.0,mg,Oral,Tablet,['approved'],False,456-59-7,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,0.0997,g/l
1064,DB04839,Cyproterone acetate,50.0,mg,100.0,mg,Oral,Tablet,"['approved', 'investigational']",False,427-51-0,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],0.00152,g/l
1065,DB04841,Flunarizine,5.0,mg,5.0,mg,Oral,Capsule,['approved'],False,52468-60-7,FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,0.00168,g/l
1066,DB04842,Fluspirilene,2.0,mg,10.0,mg,Intramuscular,Suspension,"['approved', 'investigational']",False,1841-19-6,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,0.00167,g/l
1067,DB04843,Mepenzolate,25.0,mg/1,25.0,mg/1,Oral,Tablet,['approved'],False,25990-43-6,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0.000627,g/l
1068,DB04844,Tetrabenazine,12.5,mg/1,25.0,mg,Oral,Tablet,"['approved', 'investigational']",False,58-46-8,COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1,0.361,g/l
1069,DB04854,Febuxostat,40.0,mg/1,120.0,mg,Oral,Tablet,['approved'],False,144060-53-7,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,0.0183,g/l
1070,DB04855,Dronedarone,400.0,mg/1,400.0,mg/1,Oral,"Tablet, film coated",['approved'],False,141626-36-0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,0.00201,g/l
1071,DB04861,Nebivolol,2.5,mg,20.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,118457-14-0,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,0.0403,g/l
1072,DB04865,Omacetaxine mepesuccinate,3.5,mg/mL,3.5,mg/mL,Subcutaneous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,26833-87-4,[H][C@@]1(OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@]23CCCN2CCC2=CC4=C(OCO4)C=C2[C@]13[H],0.108,g/l
1073,DB04868,Nilotinib,50.0,mg/1,200.0,mg/1,Oral,Capsule,"['approved', 'investigational']",True,641571-10-0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F,0.00201,g/l
1074,DB04871,Lorcaserin,10.0,mg/1,20.0,mg/1,Oral,Tablet,['approved'],False,616202-92-7,C[C@H]1CNCCC2=CC=C(Cl)C=C12,0.0709,g/l
1075,DB04876,Vildagliptin,50.0,mg,50.0,mg,Oral,Tablet,"['approved', 'investigational']",False,274901-16-5,OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,1.75,g/l
1076,DB04890,Bepotastine,1.5,%,15.0,mg/mL,Ophthalmic,Solution,['approved'],False,125602-71-3,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0.0503,g/l
1077,DB04896,Milnacipran,12.5,mg/1,100.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,92623-85-3,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,1.23,g/l
1078,DB04908,Flibanserin,100.0,mg,100.0,mg,Oral,Tablet,"['approved', 'investigational']",False,167933-07-5,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1,0.178,g/l
1079,DB04911,Oritavancin,400.0,mg/1,400.0,mg/1,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,171099-57-3,[H][C@]12NC(=O)[C@]([H])(NC(=O)[C@]3([H])NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)C4=CC(Cl)=C(OC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6C[C@](C)(NCC7=CC=C(C=C7)C7=CC=C(Cl)C=C7)[C@@H](O)[C@H](C)O6)C(OC6=C(Cl)C=C(C=C6)[C@H]1O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)=CC3=C5)C=C4)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@H](NC2=O)C(O)=O,0.0588,g/l
1080,DB04918,Ceftobiprole,500.0,mg,500.0,mg,Intravenous,"Powder, for solution","['approved', 'investigational']",False,209467-52-7,[H][C@@]1(NC(=O)C(=N/O)\C2=NSC(N)=N2)C(=O)N2C(C(O)=O)=C(CS[C@]12[H])\C=C1/CCN(C1=O)[C@]1([H])CCNC1,0.159,g/l
1081,DB04920,Clevidipine,0.5,mg/mL,0.5,mg/mL,Intravenous,Emulsion,"['approved', 'investigational']",False,167221-71-8,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,0.00267,g/l
1082,DB04930,Permethrin,1.0,mg/100mL,560.0,mg/59mL,Topical,Lotion,"['approved', 'investigational']",False,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,6.91e-05,g/l
1083,DB04938,Ospemifene,60.0,mg/1,60.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,128607-22-7,OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,0.000526,g/l
1084,DB04941,Crofelemer,,,,,,,['approved'],False,148465-45-6,,,
1085,DB04946,Iloperidone,1.0,mg/1,12.0,mg/1,Oral,Tablet,['approved'],False,133454-47-4,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,0.0304,g/l
1086,DB04951,Pirfenidone,267.0,mg,801.0,mg,Oral,Capsule,"['approved', 'investigational']",False,53179-13-8,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,2.89,g/l
1087,DB04953,Ezogabine,50.0,mg/1,400.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,150812-12-7,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,0.0307,g/l
1088,DB05013,Ingenol Mebutate,0.015,%,500.0,micrograms/g,Topical,Gel,['approved'],False,75567-37-2,OCC1=C[C@]2([H])C(=O)[C@]3(C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@@H]1O)[C@H](C)C[C@@]1([H])C(C)(C)[C@@]21[H],0.279,g/l
1089,DB05015,Belinostat,500.0,mg/10mL,500.0,mg/10mL,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,866323-14-0,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,0.0285,g/l
1090,DB05016,Ataluren,125.0,mg,1000.0,mg,Oral,Granule,"['approved', 'investigational']",False,775304-57-9,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F,0.117,g/l
1091,DB05018,Migalastat,123.0,mg,123.0,mg,Oral,Capsule,"['approved', 'investigational']",False,,[H][C@]1(O)CN[C@]([H])(CO)[C@]([H])(O)[C@]1([H])O,511.0,g/l
1092,DB05039,Indacaterol,75.0,ug/1,300.0,μg,Oral; Respiratory (inhalation),Capsule,['approved'],False,312753-06-3,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,0.00798,g/l
1093,DB05099,Ancrod,,,,,,,"['approved', 'investigational']",False,9046-56-4,,,
1094,DB05109,Trabectedin,0.05,mg/mL,1.0,mg,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,114899-77-3,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,0.328,g/l
1095,DB05219,Crisaborole,20.0,mg/g,20.0,mg/g,Topical,Ointment,"['approved', 'investigational']",False,906673-24-3,OB1OCC2=C1C=CC(OC1=CC=C(C=C1)C#N)=C2,0.0234,g/l
1096,DB05239,Cobimetinib,20.0,mg,20.0,mg,Oral,Tablet,"['approved', 'investigational']",True,934660-93-2,OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1,0.0422,g/l
1097,DB05245,Silver sulfadiazine,1.0,%,10.0,mg/g,Topical,Cream,"['approved', 'vet_approved']",False,22199-08-2,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1,7.87,g/l
1098,DB05246,Methsuximide,300.0,mg/1,300.0,mg/1,Oral,Capsule,['approved'],False,77-41-8,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,2.13,g/l
1099,DB05260,Gallium nitrate,25.0,mg/mL,25.0,mg/mL,Intravenous,"Injection, solution, concentrate","['approved', 'investigational']",False,13494-90-1,[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,,
1100,DB05271,Rotigotine,1.0,mg,8.0,mg,Transdermal,Patch,['approved'],False,99755-59-6,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,0.00904,g/l
1101,DB05294,Vandetanib,100.0,mg/1,300.0,mg,Oral,Tablet,['approved'],True,443913-73-3,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,0.0102,g/l
1102,DB05316,Pimavanserin,17.0,mg/1,17.0,mg/1,Oral,"Tablet, coated","['approved', 'investigational']",False,706779-91-1,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,0.00748,g/l
1103,DB05351,Dexlansoprazole,30.0,mg,60.0,mg,Nasogastric; Oral,"Capsule, delayed release","['approved', 'investigational']",False,138530-94-6,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,0.25,g/l
1104,DB05381,Histamine,0.025,g/100g,6.0,mg,Topical,Cream,"['approved', 'investigational']",False,51-45-6,NCCC1=CNC=N1,169.0,g/l
1105,DB05382,Iodine,0.09,mg,350.0,mg,Oral,Tablet,"['approved', 'investigational']",False,7553-56-2,II,,
1106,DB05521,Telaprevir,375.0,mg,375.0,mg,Oral,Tablet,"['approved', 'withdrawn']",False,402957-28-2,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,0.0355,g/l
