,drugbank_id,name,min dosage strength value,min dosage strength unit,max dosage strength value,max dosage strength unit,route,form,group,kinase inhibitor category,cas,smiles,ALOGPS solubility value,ALOGPS solubility unit
760,DB09333,Iopodic acid,500.0,mg,500.0,mg,Oral,Capsule,"['approved', 'investigational', 'withdrawn']",False,5587-89-3,CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,0.00819,g/l
761,DB09389,Norgestrel,0.075,mg,0.075,mg,Oral,Tablet,['approved'],False,6533-00-2,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,0.00583,g/l
762,DB09396,Propoxyphene napsylate,100.0,mg/1,100.0,mg/1,Oral,"Tablet, film coated",['approved'],False,,O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,0.00419,g/l
763,DB09418,Potassium perchlorate,200.0,mg,200.0,mg,Oral,Capsule,"['approved', 'investigational']",False,3811-04-9,[K]O[Cl](=O)(=O)=O,,
764,DB09419,Xylose,25000.0,mg,25.0,g,Oral,"Powder, for solution",['approved'],False,58-86-6,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,380.0,g/l
767,DB09510,Urea C-13,45.0,mg,100.0,mg,Oral,"Powder, for solution",['approved'],False,,N[13C](O)=N,11.8,g/l
770,DB09570,Ixazomib,2.3,mg,4.0,mg,Oral,Capsule,"['approved', 'investigational']",False,1072833-77-2,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,0.0179,g/l
773,DB11093,Calcium Citrate,350.0,mg,500.0,mg,Oral,Tablet,['approved'],False,813-94-5,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,4.12,g/l
775,DB11106,Pamabrom,50.0,mg/1,50.0,mg/1,Oral,"Capsule, liquid filled",['approved'],False,606-04-2,CC(C)(N)CO.CN1C2=C(N=C(Br)N2)C(=O)N(C)C1=O,3.88,g/l
776,DB11127,Selenious acid,0.03,mg,65.4,ug/mL,Oral,Tablet,"['approved', 'investigational']",False,7783-00-8,O[Se](O)=O,,
777,DB11136,Chromium,0.2,mg,500.0,mcg,Oral,Tablet,['approved'],False,7440-47-3,[Cr],,
780,DB11248,Zinc gluconate,10.0,mg,50.0,mg,Oral,Tablet,"['approved', 'vet_approved']",False,4468-02-4,[Zn++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,40.0,g/l
782,DB11256,Levomefolic acid,15.0,mg/1,15.0,mg/1,Oral,"Tablet, coated","['approved', 'investigational']",False,31690-09-2,CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,0.332,g/l
784,DB11362,Selexipag,0.2,mg,1600.0,μg,Oral,Tablet,['approved'],False,475086-01-2,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,0.00434,g/l
785,DB11363,Alectinib,150.0,mg/1,150.0,mg/1,Oral,Capsule,"['approved', 'investigational']",True,,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=C(N1)C=C(C=C3)C#N)C2=O,0.0105,g/l
786,DB11560,Lesinurad,200.0,mg,200.0,mg,Oral,"Tablet, film coated","['approved', 'investigational']",False,878672-00-5,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,0.00779,g/l
787,DB11581,Venetoclax,10.0,mg,100.0,mg,Oral,Tablet,"['approved', 'investigational']",False,1257044-40-8,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,0.000933,g/l
788,DB11586,Asunaprevir,100.0,mg,100.0,mg,Oral,Capsule,"['approved', 'investigational']",False,630420-16-5,[H][C@@](N=C(O)OC(C)(C)C)(C(=O)N1C[C@@]([H])(C[C@@]1([H])C(O)=N[C@@]1(C[C@@]1([H])C=C)C(O)=NS(=O)(=O)C1CC1)OC1=NC=C(OC)C2=C1C=C(Cl)C=C2)C(C)(C)C,0.00329,g/l
789,DB11591,Bilastine,20.0,mg,20.0,mg,Oral,Tablet,"['approved', 'investigational']",False,202189-78-4,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,0.00203,g/l
790,DB11614,Rupatadine,1.0,mg,10.0,mg,Oral,Solution,['approved'],False,158876-82-5,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,0.00544,g/l
791,DB11622,Dehydrocholic acid,300.0,mg,300.0,mg,Oral,Tablet,"['approved', 'experimental']",False,81-23-2,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C,0.00705,g/l
792,DB11632,Opicapone,25.0,mg,50.0,mg,Oral,Capsule,"['approved', 'investigational']",False,923287-50-7,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,0.044,g/l
793,DB11634,Colestilan chloride,1000.0,mg,3.0,g,Oral,"Tablet, film coated","['approved', 'investigational', 'withdrawn']",False,95522-45-5,,,
795,DB11637,Delamanid,50.0,mg,50.0,mg,Oral,"Tablet, film coated","['approved', 'investigational']",False,681492-22-8,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,0.00222,g/l
796,DB11642,Pitolisant,4.5,mg,18.0,mg,Oral,"Tablet, film coated","['approved', 'investigational']",False,362665-56-3,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,0.00142,g/l
797,DB11644,Tafamidis,20.0,mg,20.0,mg,Oral,Capsule,"['approved', 'investigational']",False,594839-88-0,OC(=O)C1=CC2=C(C=C1)N=C(O2)C1=CC(Cl)=CC(Cl)=C1,0.0323,g/l
798,DB11691,Naldemedine,0.2,mg/1,0.2,mg/1,Oral,Tablet,"['approved', 'investigational']",False,916072-89-4,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,0.227,g/l
799,DB11703,Acalabrutinib,100.0,mg/1,100.0,mg/1,Oral,"Capsule, gelatin coated","['approved', 'investigational']",True,1420477-60-6,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,0.0109,g/l
800,DB11730,Ribociclib,200.0,mg/1,200.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",True,1211441-98-3,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,0.231,g/l
801,DB11793,Niraparib,100.0,mg/1,100.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,1038915-60-4,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,0.0149,g/l
802,DB11827,Ertugliflozin,5.0,mg/1,15.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,1210344-57-2,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,0.119,g/l
803,DB11828,Neratinib,40.0,mg/1,40.0,mg/1,Oral,Tablet,"['approved', 'investigational']",True,698387-09-6,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,0.00674,g/l
804,DB11901,Apalutamide,60.0,mg/1,60.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,956104-40-8,CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C11CCC1)C1=CC(=C(N=C1)C#N)C(F)(F)F,0.00178,g/l
805,DB11915,Valbenazine,40.0,mg/1,80.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,1025504-45-3,COC1=C(OC)C=C2[C@H]3C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN3CCC2=C1,0.0383,g/l
806,DB11921,Deflazacort,6.0,mg/1,36.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,14484-47-0,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@]([H])(O)C[C@]3(C)[C@@]1(N=C(C)O2)C(=O)COC(C)=O,0.0175,g/l
807,DB11989,Benznidazole,12.5,mg/1,100.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,22994-85-0,OC(CN1C=CN=C1N(=O)=O)=NCC1=CC=CC=C1,0.306,g/l
808,DB12001,Abemaciclib,50.0,mg/1,200.0,mg/1,Oral,Tablet,"['approved', 'investigational']",True,1231929-97-7,CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,0.0159,g/l
809,DB12095,Telotristat ethyl,250.0,mg/1,250.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,1033805-22-9,CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1,0.00294,g/l
810,DB12161,Deutetrabenazine,6.0,mg/1,12.0,mg/1,Oral,"Tablet, coated","['approved', 'investigational']",False,1392826-25-3,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,0.361,g/l
811,DB12267,Brigatinib,30.0,mg/1,180.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",True,1197953-54-0,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,0.022,g/l
812,DB12278,Propiverine,5.0,mg,45.0,mg,Oral,Tablet,"['approved', 'investigational']",False,60569-19-9,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,0.00635,g/l
813,DB12332,Rucaparib,200.0,mg/1,300.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,283173-50-2,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,0.0114,g/l
814,DB12364,Betrixaban,40.0,mg/1,80.0,mg/1,Oral,"Capsule, gelatin coated","['approved', 'investigational']",False,330942-05-7,COC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=N)N(C)C)C(=C1)C(=O)NC1=CC=C(Cl)C=N1,0.0163,g/l
817,DB13156,Inosine pranobex,500.0,mg,500.0,mg,Oral,Tablet,['approved'],False,36703-88-5,C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,13.8,g/l
818,DB13170,Plecanatide,3.0,mg/1,3.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,467426-54-6,[H][C@](C)(O)[C@]1([H])N=C(O)[C@]2([H])CSSC[C@]([H])(N=C(O)[C@]([H])(CCC(O)=O)N=C(O)[C@]([H])(CC(O)=O)N=C(O)[C@@]([H])(N)CC(O)=N)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CSSC[C@]([H])(N=C(O)CN=C1O)C(O)=N[C@@]([H])(CC(C)C)C(O)=O)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(C)C(O)=N2,0.165,g/l
819,DB13231,Calcium lactate,324.0,mg,650.0,mg,Oral,Tablet,"['approved', 'experimental', 'investigational', 'vet_approved']",False,814-80-2,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,191.0,g/l
820,DB13257,Ferrous sulfate,65.0,mg/1,325.0,mg/1,Oral,Tablet,"['approved', 'experimental']",False,7782-63-0,O.O.O.O.O.O.O.[Fe++].[O-]S([O-])(=O)=O,,
821,DB13301,Magnesium pidolate,1500.0,mg,1.5,g,Oral,Powder,"['approved', 'experimental', 'investigational']",False,62003-27-4,[Mg++].[O-]C(=O)[C@@H]1CCC(=O)N1.[O-]C(=O)[C@@H]1CCC(=O)N1,3.75,g/l
822,DB13620,Potassium gluconate,4680.0,mg,50.0,mg,Oral,Elixir,"['approved', 'experimental']",False,299-27-4,[K+].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,833.0,g/l
823,DB13707,Sodium tartrate,5600.0,mg,5.6,g,Oral,Liquid,"['approved', 'experimental']",False,868-18-8,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,779.0,g/l
824,DB13853,Anethole trithione,12.5,mg,25.0,mg,Oral,Tablet,"['approved', 'experimental']",False,532-11-6,COC1=CC=C(C=C1)C1=CC(=S)SS1,0.00879,g/l
825,DB13873,Fenofibric acid,35.0,mg/1,135.0,mg/1,Oral,Tablet,['approved'],False,42017-89-0,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,0.0051,g/l
826,DB13874,Enasidenib,50.0,mg/1,100.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,1446502-11-9,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,0.0366,g/l
827,DB13908,Amylmetacresol,0.6,mg,0.6,mg,Oral,Lozenge,['approved'],False,1300-94-3,CCCCCC1=CC=C(C)C=C1O,0.068,g/l
828,DB13909,Bismuth Subgallate,200.0,mg,400.0,mg,Oral,"Tablet, chewable",['approved'],False,99-26-3,O[Bi]1OC2=CC(=CC(O)=C2O1)C(O)=O,44.8,g/l
829,DB13946,Testosterone undecanoate,40.0,mg,250.0,mg/mL,Oral,Capsule,"['approved', 'investigational']",False,5949-44-0,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7.4e-05,g/l
830,DB13949,Ferric cation,210.0,mg/1,210.0,mg/1,Oral,"Tablet, coated",['approved'],False,20074-52-6,[Fe+3],,
6,DB00142,Glutamic Acid,325.0,mg,325.0,mg,Oral,Capsule,"['approved', 'nutraceutical']",False,56-86-0,N[C@@H](CCC(O)=O)C(O)=O,80.6,g/l
14,DB00176,Fluvoxamine,25.0,mg/1,150.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,54739-18-3,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,0.00734,g/l
19,DB00190,Carbidopa,10.0,mg/1,25.0,mg/1,Oral,Tablet,['approved'],False,28860-95-9,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,3.73,g/l
20,DB00191,Phentermine,8.0,mg/1,37.5,mg/1,Oral,Tablet,"['approved', 'illicit']",False,122-09-8,CC(C)(N)CC1=CC=CC=C1,0.757,g/l
27,DB00209,Trospium,20.0,mg,60.0,mg,Oral,Tablet,['approved'],False,47608-32-2,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,6.68e-05,g/l
39,DB00237,Butabarbital,15.0,mg,100.0,mg,Oral,Tablet,"['approved', 'illicit']",False,125-40-6,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.39,g/l
43,DB00247,Methysergide,2.0,mg,2.0,mg,Oral,Tablet,['approved'],False,361-37-5,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,0.224,g/l
48,DB00261,Anagrelide,0.5,mg,1.0,mg/1,Oral,Capsule,['approved'],False,68475-42-3,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,0.279,g/l
55,DB00279,Liothyronine,0.005,mg/1,0.05,mg/1,Oral,Tablet,"['approved', 'vet_approved']",False,6893-02-3,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,0.0195,g/l
58,DB00285,Venlafaxine,25.0,mg/1,225.0,mg/1,Oral,Tablet,['approved'],False,93413-69-5,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,0.23,g/l
68,DB00323,Tolcapone,100.0,mg/1,200.0,mg,Oral,"Tablet, film coated","['approved', 'withdrawn']",False,134308-13-7,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,0.0569,g/l
73,DB00335,Atenolol,25.0,mg/1,100.0,mg/1,Oral,Tablet,['approved'],False,29122-68-7,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,0.429,g/l
78,DB00346,Alfuzosin,10.0,mg,10.0,mg,Oral,"Tablet, extended release","['approved', 'investigational']",False,81403-80-7,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N(C)CCCNC(=O)C1CCCO1,0.282,g/l
90,DB00364,Sucralfate,1000.0,mg,1000.0,mg,Oral,Tablet,['approved'],False,54182-58-0,O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,0.714,g/l
108,DB00404,Alprazolam,0.25,mg/1,3.0,mg/1,Oral,Tablet,"['approved', 'illicit', 'investigational']",False,28981-97-7,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,0.0324,g/l
123,DB00448,Lansoprazole,15.0,mg,30.0,mg/1,Oral,"Capsule, delayed release","['approved', 'investigational']",False,103577-45-3,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,0.25,g/l
132,DB00469,Tenoxicam,20.0,mg,20.0,mg,Oral,Tablet,['approved'],False,59804-37-4,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,0.257,g/l
136,DB00475,Chlordiazepoxide,5.0,mg,25.0,mg/1,Oral,Capsule,"['approved', 'illicit', 'investigational']",False,58-25-3,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,0.0199,g/l
138,DB00477,Chlorpromazine,10.0,mg/1,223.2,mg,Oral,"Tablet, sugar coated","['approved', 'investigational', 'vet_approved']",False,50-53-3,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0.00417,g/l
144,DB00486,Nabilone,0.25,mg,1.0,mg,Oral,Capsule,"['approved', 'investigational']",False,51022-71-0,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,0.000493,g/l
145,DB00488,Altretamine,50.0,mg/1,50.0,mg/1,Oral,Capsule,['approved'],False,645-05-6,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,3.1,g/l
169,DB00550,Propylthiouracil,50.0,mg,100.0,mg,Oral,Tablet,"['approved', 'investigational']",False,51-52-5,CCCC1=CC(=O)NC(=S)N1,0.466,g/l
174,DB00559,Bosentan,32.0,mg,125.0,mg,Oral,"Tablet, for suspension","['approved', 'investigational']",False,147536-97-8,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,0.00904,g/l
181,DB00581,Lactulose,3300.0,mg,950.0,mg,Oral,Syrup,['approved'],False,4618-18-2,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,792.0,g/l
183,DB00590,Doxazosin,1.0,mg,8.0,mg/1,Oral,Tablet,['approved'],False,74191-85-8,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,0.79,g/l
190,DB00609,Ethionamide,250.0,mg/1,250.0,mg/1,Oral,"Tablet, film coated",['approved'],False,536-33-4,CCC1=NC=CC(=C1)C(N)=S,0.839,g/l
204,DB00647,Dextropropoxyphene,65.0,mg,100.0,mg,Oral,Tablet,"['approved', 'illicit', 'investigational', 'withdrawn']",False,469-62-5,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,0.00419,g/l
212,DB00660,Metaxalone,400.0,mg/1,800.0,mg/1,Oral,Tablet,['approved'],False,1665-48-1,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,1.28,g/l
213,DB00665,Nilutamide,50.0,mg,150.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,63612-50-0,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,0.00419,g/l
216,DB00672,Chlorpropamide,100.0,mg,250.0,mg,Oral,Tablet,"['approved', 'investigational']",False,94-20-2,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,0.157,g/l
229,DB00700,Eplerenone,25.0,mg,50.0,mg,Oral,Tablet,['approved'],False,107724-20-9,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,0.00903,g/l
237,DB00717,Norethisterone,0.35,mg/1,5.0,mg/1,Oral,Tablet,['approved'],False,68-22-4,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.00668,g/l
240,DB00726,Trimipramine,12.5,mg,100.0,mg/1,Oral,Tablet,['approved'],False,739-71-9,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,0.026,g/l
260,DB00788,Naproxen,25.0,mg,750.0,mg/1,Oral,Suspension,"['approved', 'vet_approved']",False,22204-53-1,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,0.0511,g/l
266,DB00808,Indapamide,1.25,mg,2.5,mg,Oral,Tablet,['approved'],False,26807-65-8,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,0.0342,g/l
277,DB00834,Mifepristone,300.0,mg/1,300.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,84371-65-3,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],0.00336,g/l
287,DB00861,Diflunisal,250.0,mg,500.0,mg/1,Oral,Tablet,"['approved', 'investigational']",False,22494-42-4,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1,0.0711,g/l
292,DB00876,Eprosartan,300.0,mg,600.0,mg/1,Oral,Tablet,['approved'],False,133040-01-4,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,0.00866,g/l
310,DB00929,Misoprostol,0.1,mg/1,0.2,mg/1,Oral,Tablet,['approved'],False,59122-46-2,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0.0164,g/l
319,DB00952,Naratriptan,1.0,mg/1,2.5,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,121679-13-8,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,0.114,g/l
331,DB00985,Dimenhydrinate,3.0,mg,100.0,mg,Oral,Syrup,['approved'],False,523-87-5,CN1C2=C([N-]C(Cl)=N2)C(=O)N(C)C1=O.C[NH+](C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,0.00125,g/l
334,DB00991,Oxaprozin,600.0,mg,600.0,mg,Oral,Tablet,['approved'],False,21256-18-8,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,0.0325,g/l
338,DB00999,Hydrochlorothiazide,12.5,mg,100.0,mg,Oral,Tablet,"['approved', 'vet_approved']",False,58-93-5,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1,2.24,g/l
356,DB01036,Tolterodine,1.0,mg/1,4.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,124937-51-5,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,0.00534,g/l
364,DB01058,Praziquantel,600.0,mg/1,600.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational', 'vet_approved']",False,55268-74-1,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,0.381,g/l
382,DB01100,Pimozide,1.0,mg/1,10.0,mg,Oral,Tablet,['approved'],False,2062-78-4,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1,0.00173,g/l
401,DB01149,Nefazodone,50.0,mg,250.0,mg/1,Oral,Tablet,"['approved', 'withdrawn']",False,83366-66-9,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,0.0698,g/l
405,DB01162,Terazosin,1.0,mg,10.0,mg,Oral,Tablet,['approved'],False,63590-64-7,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,1.5,g/l
414,DB01185,Fluoxymesterone,5.0,mg,10.0,mg/1,Oral,Tablet,"['approved', 'illicit']",False,76-43-7,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.0452,g/l
415,DB01186,Pergolide,0.05,mg,1.0,mg,Oral,Tablet,"['approved', 'investigational', 'vet_approved', 'withdrawn']",False,66104-22-1,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,0.000584,g/l
437,DB01247,Isocarboxazid,10.0,mg/1,10.0,mg/1,Oral,Tablet,['approved'],False,59-63-2,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,0.224,g/l
456,DB01378,Magnesium,1000.0,mg,375.0,mg,Oral,Liquid,"['approved', 'nutraceutical']",False,7439-95-4,[Mg++],,
