,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
3470,DB04807,4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE,,O[C@@H]1CO[C@H](SC[C@H]2O[C@@H](OC3=CC=C(C=C3)[N+]([O-])=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,-0.85,-1.3,1.40e+01 g/l,12.04,-3.5,0.0,0.0,0.0,0.0,0.0,1.0
3471,DB04808,Neamine,3947-65-7,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,-2.9,-5.3,1.01e+02 g/l,12.66,9.67,0.0,0.0,0.0,0.0,0.0,0.0
3472,DB04809,SALOPHEN-10-PROPIONATE IRON CHELATE,,OC(=O)CCC1=CC(N\C=C2\C=CC=CC2=O)=C(N\C=C2\C=CC=CC2=O)C=C1,2.67,2.95,3.58e-03 g/l,4.49,-0.57,0.0,3.0,0.0,0.0,0.0,0.0
3473,DB04812,Benoxaprofen,51234-28-7,CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1,4.22,4.13,3.17e-02 g/l,4.66,0.091,0.0,1.0,0.0,0.0,0.0,0.0
3474,DB04813,Bithionol,97-18-7,OC1=C(SC2=C(O)C(Cl)=CC(Cl)=C2)C=C(Cl)C=C1Cl,6.12,5.97,1.66e-03 g/l,4.89,-7.2,0.0,0.0,0.0,0.0,0.0,0.0
3475,DB04814,Bunamiodyl,1233-53-0,CCCC(=O)NC1=C(I)C=C(I)C(\C=C(/CC)C(O)=O)=C1I,4.1,6.15,2.30e-03 g/l,2.37,-3.9,0.0,2.0,0.0,0.0,0.0,0.0
3476,DB04815,Clioquinol,130-26-7,OC1=C(I)C=C(Cl)C2=C1N=CC=C2,3.66,3.36,2.64e-01 g/l,7.34,3.28,0.0,0.0,0.0,0.0,0.0,0.0
3477,DB04816,Dantron,117-10-2,OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O,2.98,3.61,3.05e-01 g/l,9.09,-4.4,0.0,2.0,0.0,0.0,0.0,0.0
3478,DB04817,Metamizole,50567-35-6,[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,1.07,-0.82,5.80e+00 g/l,-1.2,-0.44,0.0,1.0,0.0,1.0,0.0,0.0
3479,DB04818,Iproniazid,54-92-2,CC(C)NNC(=O)C1=CC=NC=C1,0.02,0.31,6.74e-01 g/l,13.66,3.82,0.0,1.0,0.0,0.0,0.0,0.0
3480,DB04820,Nialamide,51-12-7,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,0.65,0.39,8.73e-02 g/l,13.65,3.41,0.0,2.0,0.0,0.0,0.0,0.0
3481,DB04823,Oxyphenisatin,125-13-3,OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1,3.78,3.83,1.25e-02 g/l,9.18,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
3482,DB04824,Phenolphthalein,77-09-8,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,4.41,4.35,9.92e-03 g/l,9.16,-6.0,0.0,1.0,0.0,0.0,0.0,0.0
3483,DB04828,Zomepirac,33369-31-2,CN1C(CC(O)=O)=CC(C)=C1C(=O)C1=CC=C(Cl)C=C1,3.37,3.33,2.60e-02 g/l,3.86,-7.8,0.0,2.0,0.0,0.0,0.0,0.0
3484,DB04829,Lysergic Acid Diethylamide,50-37-3,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N(CC)CC,3.3,2.28,2.70e-01 g/l,17.02,7.98,0.0,1.0,0.0,0.0,0.0,0.0
3485,DB04831,Ticrynafen,40180-04-9,OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1,4.09,3.87,2.54e-03 g/l,3.22,-5.0,0.0,2.0,0.0,0.0,0.0,0.0
3486,DB04835,Maraviroc,376348-65-1,[H][C@]12CC[C@]([H])(CC(C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,4.3,3.63,1.06e-02 g/l,14.5,9.38,2.0,1.0,0.0,0.0,0.0,0.0
3487,DB04836,Amineptine,57574-09-1,[Cl-].OC(=O)CCCCCC[NH2+]C1C2=CC=CC=C2CCC2=CC=CC=C12,0.99,2.74,1.84e-05 g/l,4.41,9.46,0.0,1.0,0.0,0.0,0.0,0.0
3488,DB04837,Clofedanol,791-35-5,CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,3.51,3.46,6.21e-02 g/l,13.18,8.87,0.0,0.0,0.0,0.0,0.0,0.0
3489,DB04838,Cyclandelate,456-59-7,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,3.79,3.72,9.97e-02 g/l,11.99,-4.1,0.0,1.0,0.0,0.0,0.0,0.0
3490,DB04839,Cyproterone acetate,427-51-0,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],3.81,3.64,1.52e-03 g/l,17.83,-5.6,0.0,3.0,0.0,0.0,0.0,0.0
3491,DB04842,Fluspirilene,1841-19-6,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,5.18,5.78,1.67e-03 g/l,11.99,9.31,2.0,1.0,0.0,0.0,0.0,0.0
3492,DB04843,Mepenzolate,25990-43-6,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,-1.1,-0.97,6.27e-04 g/l,11.05,-4.5,0.0,1.0,0.0,0.0,0.0,0.0
3493,DB04844,Tetrabenazine,58-46-8,COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1,3.23,3.4,3.61e-01 g/l,18.24,7.41,0.0,1.0,0.0,0.0,0.0,0.0
3494,DB04845,Ixabepilone,219989-84-1,C[C@H]1CCC[C@@]2(C)O[C@@]2([H])C[C@H](NC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1,3.28,3.39,3.52e-03 g/l,13.85,2.73,0.0,2.0,0.0,0.0,0.0,0.0
3495,DB04846,Celiprolol,56980-93-9,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,2.29,1.5,1.74e-01 g/l,13.55,9.66,0.0,2.0,0.0,0.0,0.0,0.0
3496,DB04849,AZD2171,,COC1=CC2=C(C=C1OCCCN1CCCC1)N=CN=C2OC1=C(F)C2=C(NC(C)=C2)C=C1,3.77,4.13,1.55e-02 g/l,16.59,9.14,1.0,0.0,0.0,0.0,0.0,0.0
3497,DB04850,AZD2563,252260-06-3,OCC(O)C(=O)N1CCC(=CC1)C1=C(F)C=C(C=C1F)N1CC(COC2=NOC=C2)OC1=O,1.06,0.78,7.10e-01 g/l,12.4,-1.8,2.0,2.0,0.0,0.0,0.0,0.0
3498,DB04852,Implitapide,177469-96-4,CC1=NC2=C(C3=CC=CC=C3N2CC2=CC(=CC=C2)[C@H](C2CCCC2)C(=O)N[C@@H](CO)C2=CC=CC=C2)C(C)=C1,6.43,6.68,2.02e-04 g/l,13.4,4.35,0.0,1.0,0.0,0.0,0.0,0.0
3499,DB04853,Binodenoson,144348-08-3,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=C(N\N=C\C3CCCCC3)N=C12,1.41,0.46,1.14e+00 g/l,10.99,4.34,0.0,0.0,0.0,0.0,0.0,0.0
3500,DB04854,Febuxostat,144060-53-7,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,3.8,3.52,1.83e-02 g/l,3.08,0.39,0.0,1.0,0.0,0.0,0.0,0.0
3501,DB04855,Dronedarone,141626-36-0,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,6.46,5.28,2.01e-03 g/l,9.08,9.79,0.0,1.0,0.0,1.0,0.0,0.0
3502,DB04856,Dexloxiglumide,119817-90-2,CCCCCN(CCCOC)C(=O)[C@@H](CCC(O)=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,3.23,3.37,5.55e-03 g/l,4.05,-1.0,0.0,3.0,0.0,0.0,0.0,0.0
3503,DB04858,Tirapazamine,27314-97-2,ON1C(=N)N=[N+]([O-])C2=CC=CC=C12,1.31,-0.061,2.95e-01 g/l,13.22,-0.39,0.0,0.0,0.0,0.0,0.0,0.0
3504,DB04859,Zanapezil,142852-50-4,O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C1=CC2=C(CCCCN2)C=C1,5.15,4.78,6.15e-04 g/l,17.1,8.74,0.0,1.0,0.0,0.0,0.0,0.0
3505,DB04860,Isatoribine,122970-40-5,NC1=NC(=O)C2=C(N1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)S2,-1.6,-2.6,3.48e+01 g/l,7.54,1.03,0.0,2.0,0.0,0.0,0.0,0.0
3506,DB04861,Nebivolol,99200-09-6,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,2.44,3.21,4.03e-02 g/l,13.52,8.9,2.0,0.0,0.0,0.0,0.0,0.0
3507,DB04862,Merimepodib,198821-22-6,COC1=C(C=CC(NC(=O)NC2=CC=CC(CNC(=O)O[C@H]3CCOC3)=C2)=C1)C1=CN=CO1,1.74,1.94,1.10e-01 g/l,11.22,0.57,0.0,2.0,0.0,0.0,0.0,0.0
3508,DB04863,Lefradafiban,149503-79-7,COC(=O)C[C@@H]1C[C@@H](COC2=CC=C(C=C2)C2=CC=C(C=C2)C(\N)=N\C(=O)OC)NC1=O,2.57,1.66,8.80e-03 g/l,14.0,0.71,0.0,3.0,0.0,0.0,0.0,0.0
3509,DB04864,Huperzine A,102518-79-6,C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(C)=C2,1.78,0.62,1.66e-01 g/l,11.11,9.09,0.0,1.0,0.0,0.0,0.0,0.0
3510,DB04865,Homoharringtonine,26833-87-4,[H][C@]12[C@H](OC(=O)C(O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@@]11CCCN1CCC1=CC3=C(OCO3)C=C21,2.09,1.88,1.08e-01 g/l,12.09,9.42,0.0,2.0,0.0,0.0,0.0,0.0
3511,DB04866,Halofuginone,55837-20-2,O[C@@H]1CCCNC1CC(=O)CN1C=NC2=CC(Br)=C(Cl)C=C2C1=O,1.38,1.71,1.14e-01 g/l,14.48,9.28,0.0,2.0,0.0,0.0,0.0,0.0
3512,DB04867,Lintitript,136381-85-6,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=CC=CC=C1Cl,4.27,4.77,8.54e-03 g/l,4.19,-1.2,0.0,2.0,0.0,0.0,0.0,0.0
3513,DB04868,Nilotinib,641571-10-0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)=C1)C(F)(F)F,4.51,4.41,2.01e-03 g/l,11.86,6.3,3.0,1.0,0.0,0.0,0.0,0.0
3514,DB04869,Olcegepant,204697-65-4,NCCCCC(NC(=O)C(CC1=CC(Br)=C(O)C(Br)=C1)NC(=O)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O)C(=O)N1CCN(CC1)C1=CC=NC=C1,3.08,1.62,3.24e-02 g/l,6.75,10.19,0.0,4.0,0.0,0.0,0.0,0.0
3515,DB04870,Oleoyl estrone,,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)CCCCCCC\C=C/CCCCCCCC)C=C3,9.64,11.23,4.87e-06 g/l,19.96,-7.0,0.0,2.0,0.0,0.0,0.0,0.0
3516,DB04873,Piboserod,152811-62-6,CCCCN1CCC(CNC(=O)C2=C3OCCCN3C3=CC=CC=C23)CC1,3.54,3.0,2.87e-02 g/l,14.3,9.8,0.0,1.0,0.0,0.0,0.0,0.0
3517,DB04875,Pralnacasan,192755-52-5,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2N1C(=O)[C@H](CCC2=O)NC(=O)C1=NC=CC2=CC=CC=C12,0.16,0.07,3.87e-01 g/l,12.26,1.49,0.0,5.0,0.0,0.0,0.0,0.0
3518,DB04876,Vildagliptin,274901-16-5,OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,1.12,-0.22,1.75e+00 g/l,14.71,9.03,0.0,1.0,0.0,0.0,0.0,0.0
3519,DB04877,Voacamine,3371-85-5,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC,6.26,6.21,3.23e-03 g/l,15.56,8.53,0.0,2.0,0.0,0.0,0.0,0.0
3520,DB04878,Voglibose,83480-29-9,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,-2.3,-4.9,1.90e+02 g/l,12.46,7.66,0.0,0.0,0.0,0.0,0.0,0.0
3521,DB04879,Vatalanib,212141-54-3,ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C3=CC=CC=C23)C=C1,4.5,4.15,1.79e-03 g/l,15.17,4.95,0.0,0.0,0.0,0.0,0.0,0.0
3522,DB04880,Enoximone,77671-31-9,CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,1.97,1.84,6.82e-02 g/l,9.68,-7.8,0.0,2.0,0.0,0.0,0.0,0.0
3523,DB04881,Elacridar,143664-11-3,COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,5.46,6.81,2.81e-03 g/l,12.06,8.35,0.0,2.0,0.0,0.0,0.0,0.0
3524,DB04882,Edotecarin,174402-32-5,OCC(CO)NN1C(=O)C2=C3C(NC4=C3C=CC(O)=C4)=C3N(C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C4=C(C=CC(O)=C4)C3=C2C1=O,-0.11,-1.3,1.58e+00 g/l,8.82,2.44,0.0,2.0,0.0,0.0,0.0,0.0
3525,DB04883,Darusentan,171714-84-4,COC1=CC(OC)=NC(O[C@H](C(O)=O)C(OC)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,3.61,4.38,9.94e-02 g/l,3.2,-0.17,0.0,1.0,0.0,0.0,0.0,0.0
3526,DB04885,Cilansetron,120635-74-7,CC1=NC=CN1C[C@H]1CCC2=C(C3=CC=CC4=C3N2CCC4)C1=O,2.47,2.83,1.15e-01 g/l,15.48,7.34,0.0,1.0,0.0,0.0,0.0,0.0
3527,DB04886,Calanolide A,142632-32-4,CCCC1=CC(=O)OC2=C1C1=C(C=CC(C)(C)O1)C1=C2[C@@H](O)[C@H](C)[C@@H](C)O1,4.18,3.79,1.78e-02 g/l,13.63,-3.4,0.0,1.0,0.0,0.0,0.0,0.0
3528,DB04887,Brecanavir,313682-08-5,[H][C@]12OCC[C@@]1([H])[C@H](CO2)OC(=O)N[C@@H](CC1=CC=C(OCC2=CSC(C)=N2)C=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC2=C(OCO2)C=C1,2.99,3.7,1.77e-02 g/l,13.18,2.6,0.0,1.0,0.0,1.0,0.0,0.0
3529,DB04888,Bifeprunox,350992-10-8,O=C1NC2=C(O1)C(=CC=C2)N1CCN(CC2=CC(=CC=C2)C2=CC=CC=C2)CC1,4.36,4.51,1.97e-02 g/l,9.47,7.83,0.0,1.0,0.0,0.0,0.0,0.0
3530,DB04890,Bepotastine,125602-71-3,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,3.64,0.55,5.03e-02 g/l,4.1,9.39,0.0,1.0,0.0,0.0,0.0,0.0
3531,DB04891,Becocalcidiol,524067-21-8,CC[C@@](C)([H])[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@](O)([H])C(=C)[C@]([H])(O)C1,5.35,4.43,9.70e-03 g/l,14.19,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
3532,DB04892,Phenserine,101246-66-6,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC3=CC=CC=C3)=C1)N2C,3.38,4.25,5.09e-02 g/l,12.86,6.58,0.0,1.0,0.0,0.0,0.0,0.0
3533,DB04894,Vapreotide,103222-11-3,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CSSCC(NC1=O)C(=O)NC(CC1=CC2=CC=CC=C2N1)C(N)=O)NC(=O)C(N)CC1=CC=CC=C1,2.7,0.76,3.99e-03 g/l,9.43,10.26,0.0,8.0,0.0,0.0,0.0,0.0
3534,DB04898,Ximelagatran,192939-46-1,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1,1.35,0.87,8.45e-02 g/l,9.64,5.48,0.0,3.0,0.0,0.0,0.0,0.0
3535,DB04903,Pagoclone,133737-32-3,CC(C)CCC(=O)CC1N(C(=O)C2=CC=CC=C12)C1=NC2=C(C=CC(Cl)=N2)C=C1,4.6,5.35,6.55e-03 g/l,13.39,-2.6,0.0,2.0,0.0,0.0,0.0,0.0
3536,DB04908,Flibanserin,167933-07-5,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1,3.32,3.83,1.78e-01 g/l,12.91,7.03,3.0,1.0,0.0,0.0,0.0,0.0
3537,DB04909,Sitamaquine,57695-04-2,CCN(CC)CCCCCCNC1=CC(OC)=CC2=C(C)C=CN=C12,5.11,4.16,1.34e-02 g/l,17.89,10.33,0.0,0.0,0.0,0.0,0.0,0.0
3538,DB04910,Oxibendazole,20559-55-1,CCCOC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,2.07,2.52,3.47e-01 g/l,9.64,4.56,0.0,1.0,0.0,0.0,0.0,0.0
3539,DB04911,Oritavancin,171099-57-3,[H][C@]12NC(=O)[C@]([H])(NC(=O)[C@]3([H])NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)C4=CC(Cl)=C(OC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@H]6C[C@](C)(NCC7=CC=C(C=C7)C7=CC=C(Cl)C=C7)[C@@H](O)[C@H](C)O6)C(OC6=C(Cl)C=C(C=C6)[C@H]1O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)=CC3=C5)C=C4)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@H](NC2=O)C(O)=O,1.92,-0.094,5.88e-02 g/l,2.98,10.08,0.0,8.0,0.0,0.0,0.0,0.0
3540,DB04915,Phenoxodiol,81267-65-4,OC1=CC=C(C=C1)C1=CC2=C(OC1)C=C(O)C=C2,2.82,3.09,6.93e-02 g/l,9.13,-4.9,0.0,0.0,0.0,0.0,0.0,0.0
3541,DB04917,Renzapride,112727-80-7,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,2.29,1.14,1.95e-01 g/l,14.68,8.8,0.0,1.0,0.0,0.0,0.0,0.0
3542,DB04918,Ceftobiprole,209467-52-7,[H][C@]12SCC(\C=C3/CCN([C@@H]4CCNC4)C3=O)=C(N1C(=O)[C@H]2NC(=O)C(\N=O)=C1\NSC(N)=N1)C(O)=O,-1.2,-4.8,4.78e-01 g/l,3.28,10.33,0.0,4.0,0.0,0.0,1.0,0.0
3543,DB04924,Itopride,122898-67-3,COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,2.41,2.32,2.61e-02 g/l,14.71,8.77,0.0,1.0,0.0,0.0,0.0,0.0
3544,DB04931,EPT1647,75921-69-6,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O,-1.4,-8.2,2.30e-02 g/l,3.47,11.58,0.0,15.0,0.0,0.0,0.0,0.0
3545,DB04933,Eritoran,185954-98-7,[Na+].[Na+].[Na+].[Na+].CCCCCCCCCCCC(=O)CC(=O)N[C@H]1[C@@H](OP([O-])([O-])=O)O[C@H](CO[C@@H]2O[C@H](COC)[C@@H](OP([O-])([O-])=O)[C@H](OCC[C@@H](CCCCCCC)OC)[C@H]2NC(=O)CCCCCCCCC\C=C/CCCCCC)[C@@H](O)[C@@H]1OCCCCCCCCCC,7.81,15.5,3.18e-03 g/l,0.55,-3.6,0.0,3.0,0.0,0.0,0.0,0.0
3546,DB04934,Benzoxazinorifamycin,129791-92-0,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(=NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)C1=C2NC2=C(C=CC=C2O[Si](C)(C)C(C)(C)C)O1,6.32,6.25,2.28e-03 g/l,6.95,1.14,0.0,4.0,0.0,0.0,0.0,0.0
3547,DB04936,Tagatose,17598-81-1,OC[C@@H](O)[C@H](O)[C@H](O)C(=O)CO,-2.2,-3.3,3.99e+02 g/l,9.48,-3.0,0.0,1.0,0.0,0.0,0.0,0.0
3548,DB04938,Ospemifene,128607-22-7,OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,5.7,5.56,5.26e-04 g/l,15.1,-2.8,0.0,0.0,0.0,0.0,0.0,0.0
3549,DB04942,Tamibarotene,94497-51-5,CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C=C1)C(O)=O)=C2,4.99,5.35,5.75e-04 g/l,3.69,-4.0,0.0,2.0,0.0,0.0,0.0,0.0
3550,DB04944,Acadesine,2627-69-2,NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.8,-2.6,2.50e+01 g/l,12.45,4.82,0.0,1.0,0.0,0.0,0.0,0.0
3551,DB04946,Iloperidone,133454-47-4,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,4.26,3.22,3.04e-02 g/l,16.14,7.91,1.0,1.0,0.0,0.0,0.0,0.0
3552,DB04952,Ramoplanin,76168-82-6,NCCC[C@H]1NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H]([C@@H](O)C)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCCN)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(N)=O)NC(=O)\C=C/C=C\CC(C)C)[C@@H](OC(=O)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](NC1=O)C1=CC=C(C=C1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C1=CC=C(O)C=C1)C1=CC(Cl)=C(O)C=C1)C(N)=O)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1.7,-9.0,5.03e-02 g/l,7.85,10.28,0.0,20.0,0.0,0.0,0.0,0.0
3553,DB04953,Ezogabine,150812-12-7,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,3.07,2.7,3.07e-02 g/l,13.6,3.99,1.0,1.0,0.0,0.0,0.0,0.0
3554,DB04954,Tecadenoson,204512-90-3,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N[C@@H]3CCOC3)N=CN=C12,-0.47,-1.9,8.22e+00 g/l,12.45,4.84,0.0,0.0,0.0,0.0,0.0,0.0
3555,DB04957,Azimilide,149908-53-2,CN1CCN(CCCCN2C(=O)CN(\N=C\C3=CC=C(O3)C3=CC=C(Cl)C=C3)C2=O)CC1,2.91,2.59,8.61e-02 g/l,14.1,8.7,0.0,2.0,0.0,0.0,0.0,0.0
3556,DB04961,Troxacitabine,145918-75-8,NC1=NC(=O)N(C=C1)C1CO[C@H](CO)O1,-1.7,-1.3,1.48e+01 g/l,13.85,-0.49,0.0,1.0,0.0,0.0,0.0,0.0
3557,DB04967,Lucanthone,479-50-5,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(C)C=C1,4.72,5.02,3.15e-03 g/l,18.84,8.69,0.0,1.0,0.0,0.0,0.0,0.0
3558,DB04977,Aplidine,137219-37-5,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)C(=O)[C@@H](OC(=O)C[C@H](O)[C@]([H])(NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)C(C)=O)[C@H](C)OC(=O)C(CC1=CC=C(OC)C=C1)N(C)C2=O)[C@@H](C)CC)C(C)C,3.07,3.98,2.01e-02 g/l,10.88,-3.1,0.0,11.0,0.0,0.0,0.0,0.0
3559,DB04983,Denufosol,318250-11-2,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)C(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)O1,0.19,-5.4,2.23e+01 g/l,0.76,0.13,0.0,3.0,0.0,0.0,0.0,0.0
3560,DB05009,BMS068645,250386-15-3,CCNC(=O)[C@H]1O[C@H](C(O)C1O)N1C=NC2=C(N)N=C(N=C12)C#CCC1CCC(CC1)C(=O)OC,1.3,0.89,1.16e-01 g/l,12.39,2.97,0.0,2.0,0.0,0.0,0.0,0.0
3561,DB05013,Ingenol Mebutate,75567-37-2,OCC1=C[C@]2([H])C(=O)[C@]3(C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@@H]1O)[C@H](C)C[C@@]1([H])C(C)(C)[C@@]21[H],2.49,2.51,2.79e-01 g/l,12.09,-2.8,0.0,2.0,0.0,0.0,0.0,0.0
3562,DB05016,Ataluren,775304-57-9,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F,2.96,3.92,1.17e-01 g/l,3.9,-1.6,1.0,1.0,0.0,0.0,0.0,0.0
