,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
3285,DB03574,Ferricrocin-Iron,,CC1=[O][Fe]2345ON1CCC[C@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](CCCN(O2)C(C)=[O]3)NC(=O)[C@@H](CCCN(O4)C(C)=[O]5)NC1=O,-1.6,,3.17e+01 g/l,,,,,,,,
3286,DB03575,Phencyclidine,77-10-1,C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,5.31,4.49,3.25e-03 g/l,,10.64,,,,,,
3287,DB03576,N-Pyridoxyl-Threonine-5-Monophosphate,,C[C@@H](O)[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,-1.9,-5.3,1.52e+00 g/l,1,9.51,,,,,,
3288,DB03577,Alpha-Benzyl-Aminobenzyl-Phosphonic Acid,,[H][C@](NCC1=CC=CC=C1)(C1=CC=CC=C1)P(O)(O)=O,1.05,0.91,5.24e-01 g/l,-0.72,6.36,,,,,,
3289,DB03578,Pyruvamide,,CC(=O)C(N)=O,-1.1,-0.74,1.65e+02 g/l,13.78,-4,,,,,,
3290,DB03579,"Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate",,CC1=NC=C(COP(O)(O)=O)C(CN[C@@H]2CONC2=O)=C1O,-1.4,-3.4,2.21e+00 g/l,1.74,7.99,,,,,,
3291,DB03581,Glucose-6-Phosphate,56-73-5,O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@@H](O)C=O,-1.9,-3.7,2.17e+01 g/l,1.49,-3.5,,,,,,
3292,DB03582,N~2~-Succinylornithine,,NCCC[C@@H](NC(=O)CCC(O)=O)C(O)=O,-3.4,-4.1,1.93e+01 g/l,3.32,9.9,,,,,,
3293,DB03583,"(2e,3s)-3-Hydroxy-5'-[(4-Hydroxypiperidin-1-Yl)Sulfonyl]-3-Methyl-1,3-Dihydro-2,3'-Biindol-2'(1'h)-One",,OC1CCN(CC1)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)\C2=C1/NC2=C(C=CC=C2)[C@]1(C)O,1.55,-0.0056,1.76e-01 g/l,10.55,-1.9,,,,,,
3294,DB03584,4-Deoxy-4-Thio-Beta-D-Glucopyranose,,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1S,-1.4,-2,5.30e+01 g/l,9.49,-3,,,,,,
3295,DB03585,Oxyphenbutazone,129-20-4,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,2.79,3.83,2.56e-01 g/l,4.87,-6,,,,,,
3296,DB03586,5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme Intermediate,,O[C@H]1[C@H](O)[C@@H]([O-])O[C@@H](F)[C@@H]1O,-1.5,-1.9,4.41e+02 g/l,11.18,-3.7,,,,,,
3297,DB03587,Pyruvoyl Group,,CC(=O)C=O,-0.38,0.2,1.80e+02 g/l,16.38,-8,,,,,,
3298,DB03588,Diphenylacetic Acid,,OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,2.79,3.29,1.02e-01 g/l,4.43,,,,,,,
3299,DB03589,Alpha-Ketomalonic Acid,,OC(=O)C(=O)C(O)=O,-0.43,0.025,1.45e+01 g/l,1.56,,,,,,,
3300,DB03590,"2,6-Diaminopimelic Acid",,N[C@@H](CCC[C@H](N)C(O)=O)C(O)=O,-4.1,-5.5,1.41e+01 g/l,1.85,9.83,,,,,,
3301,DB03591,RU82209,,CC(=O)N[C@@H](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,2.89,3.28,2.92e-04 g/l,0.5,-1.4,,,,,,
3302,DB03592,Pterin-6-Yl-Methyl-Monophosphate,,NC1=NC2=NC=C(COP(O)(O)=O)N=C2C(=O)N1,-1.6,-1.9,6.53e+00 g/l,1.63,0.8,,,,,,
3303,DB03593,N7-Methyl-Guanosine-5'-Monophosphate,,C[N+]1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2,-2.4,-8.6,1.80e+00 g/l,1.21,3.1,,,,,,
3304,DB03594,"1,2,4-Triazole",,c1ncnn1,,,,,,,,,,,
3305,DB03595,CRA_9785,,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(OC(F)(F)F)=CC=C1[O-],1.32,2.92,1.76e-02 g/l,8.77,10.59,,,,,,
3306,DB03596,N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide,,[H][C@@](CC)(CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O)C1=CC2=C(NC=C2)C=C1,3.34,2.58,3.24e-03 g/l,9.95,-0.78,,,,,,
3307,DB03597,Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine,,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC=C1I)C(=O)NCC(O)=O)C(O)=O,-2.4,-2,3.01e-02 g/l,1.81,9.31,,,,,,
3308,DB03598,"Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]",,COC1=CC=CC(=C1)N1C(CN2CCOCC2)=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O,1.09,1.17,7.34e-02 g/l,8.14,4.31,,,,,,
3309,DB03599,4-Thio-D-Glucose,,OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1S,-1.4,-2,5.30e+01 g/l,9.49,-3,,,,,,
3310,DB03600,Decanoic Acid,334-48-5,CCCCCCCCCC(O)=O,3.93,3.59,9.46e-02 g/l,4.95,,,,,,,
3311,DB03601,5-deoxyflavanone,578-86-9,OC1=CC=C(C=C1)[C@@H]1CC(=O)C2=CC=C(O)C=C2O1,2.79,2.49,1.33e-01 g/l,7.79,-4.9,,,,,,
3312,DB03602,S-Benzyl-Glutathione,,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=CC=C1)C(=O)NCC(O)=O)C(O)=O,-1.9,-2.9,1.16e-01 g/l,1.81,9.31,,,,,,
3313,DB03603,Glucarate,87-73-0,O[C@H]([C@@H](O)[C@@H](O)C([O-])=O)[C@@H](O)C([O-])=O,-1.6,-3.1,3.34e+02 g/l,2.83,-3.7,,,,,,
3314,DB03604,"[4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl]-Acetic Acid",,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,5.27,5.59,5.39e-03 g/l,2.31,-6.4,,,,,,
3315,DB03605,"(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid",,OC(=O)[C@@H](CC1=CC=CC=C1)N(CC1=CC=CC(=C1)C(F)(F)F)C(=O)C1=CC=C(Cl)C=C1Cl,5.52,6.78,3.79e-04 g/l,3.59,-1.6,,,,,,
3316,DB03606,(S)-Rolipram,,[H][C@]1(CNC(=O)C1)C1=CC=C(OC)C(OC2CCCC2)=C1,2.51,1.96,6.72e-02 g/l,14.28,-1.3,,,,,,
3317,DB03607,D-Para-Chlorophenyl-1-Acetamidoboronic Acid Alanine,,CC(=O)N[C@H](CC1=CC=C(Cl)C=C1)[B-](O)(O)OC[C@H](N)C(O)=O,-1.8,-3.4,2.58e-01 g/l,1.69,8.34,,,,,,
3318,DB03608,Diminazene,536-71-0,NC(=N)C1=CC=C(N\N=N\C2=CC=C(C=C2)C(N)=N)C=C1,1.09,1.76,1.02e-01 g/l,18.96,12.07,,,,,,
3319,DB03609,3-Deoxyguanosine,,NC1=NC2=C(N=CN2[C@H]2O[C@H](CO)C[C@@H]2O)C(=O)N1,-1.7,-2,1.19e+01 g/l,10.16,1.83,,,,,,
3320,DB03610,"Alpha,Alpha,Alpha-Trifluoro-P-Cresol",,OC1=CC=C(C=C1)C(F)(F)F,2.65,2.55,5.06e+00 g/l,9.39,-6,,,,,,
3321,DB03611,L-2-Amino-4-Methoxy-Cis-but-3-Enoic Acid,,CO\C=C\[C@@H](N)C(O)=O,-2.5,-2.9,2.42e+02 g/l,2.19,8.88,,,,,,
3322,DB03612,3-Hydroxybutyryl-Coenzyme A,,C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,-0.62,-7.1,4.07e+00 g/l,0.83,4.95,,,,,,
3323,DB03613,4-Hydroxyphenacyl Coenzyme A,,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)C1=CC=C(O)C=C1,-0.06,-5.8,3.26e+00 g/l,0.83,4.95,,,,,,
3324,DB03614,Co-Methylcobalamin,,C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)C2=[N+]3C1=C(C)C1=[N+]4C(=CC5=[N+]6C(=C(C)C7=[N+]([C@]2(C)[C@](C)(CC(N)=O)[C@@H]7CCC(N)=O)[Co]346C)[C@](C)(CC(N)=O)[C@H]5CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)O[P@](O)(=O)O[C@H]1[C@H](CO)O[C@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2,0.48,-14,1.42e-03 g/l,1.85,6,,,,,,
3325,DB03615,Ribostamycin,25546-65-0,NC[C@@H]1O[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O)[C@@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](N)[C@H](O)[C@H]1O,-2.9,-6.4,8.87e+01 g/l,12.19,9.93,,,,,,
3326,DB03616,Kabiramide C,,CO[C@H](C[C@H]1OC(=O)C[C@@H](C[C@@H](C)C[C@H](O)[C@@H](C)[C@H](OC)C2=COC(=N2)C2=COC(=N2)C2=COC(\C=C\C[C@H](OC)[C@H]1C)=N2)O[C@@H](N)O)[C@H](C)CCC(=O)[C@H](C)[C@@H](OC)[C@H](C)\C=C\N(C)CO,3.68,4.87,2.31e-02 g/l,11.4,7.6,,,,,,
3327,DB03617,Modified Acarbose Hexasaccharide,,C[C@@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@H](O)[C@@H](O)[C@H](N[C@H]4[C@H](C)O[C@H](O[C@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](C)O[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)C=C3CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-2.2,-9.1,7.11e+01 g/l,11.18,7.33,,,,,,
3328,DB03618,2-(Acetylamino)-2-Deoxy-4-O-Beta-D-Galactopyranosyl-Alpha-D-Glucopyranose,,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,-2.8,-5,2.59e+02 g/l,11.5,-3,,,,,,
3329,DB03619,Deoxycholic Acid,83-44-3,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,3.3,3.79,1.73e-02 g/l,4.65,-0.35,,,,,,
3330,DB03621,"L-709,587",,CC[C@H]1\C=C(C)\[C@H](O)[C@H](C)C[C@@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@H]2OC)C(=O)C(=O)N2CCCC[C@@H]2C(=O)O[C@H]([C@@H](C)[C@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](OC2=CC=C3N(C)C=CC3=C2)[C@@H](C1)OC,4.48,6.96,4.55e-03 g/l,9.96,-2.9,,,,,,
3331,DB03622,"2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione",,OCCC1CCN(CC1)[C@@]1(C(=O)NC(O)=NC1=O)C1=CC=CC=C1,0.89,0.91,5.18e-01 g/l,6.6,4.66,,,,,,
3332,DB03623,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline",,OC1=CC=C(C=C1)C1=CC2=C(C=CC3=C2C=NC=C3)N=C1,3.66,3.25,4.39e-03 g/l,9.77,4.95,,,,,,
3333,DB03624,7-(Carboxyamino)-8-Amino-Nonanoic Acid,,C[C@H](N)[C@@H](CCCCCC(O)=O)NC(O)=O,-2.5,-1.8,3.33e+00 g/l,3.71,9.45,,,,,,
3334,DB03625,"5,10-Dideazatetrahydrofolic Acid",,NC1=NC(=O)C2=C(NC[C@@H](CCC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)C2)N1,0.75,-1.4,9.11e-02 g/l,2.9,3.45,,,,,,
3335,DB03626,"5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione",,COC1=CC(=O)C2=C(C(COC3=CC=CC=C3)=C(C)N2C)C1=O,2.75,2.08,6.46e-02 g/l,12.61,-4.6,,,,,,
3336,DB03627,Adamantane,,C1C2CC3CC1CC(C2)C3,4.22,2.89,4.91e-03 g/l,,,,,,,,
3337,DB03628,ISO24,,CCC1=CC=C(NC(=O)P(O)(O)=O)C=C1,0.83,1.58,1.32e+00 g/l,0.34,-7.1,,,,,,
3338,DB03629,Pyridoxal-5'-Phosphate-N-Oxide,,CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=[N+]1[O-],-0.25,-0.75,2.66e+00 g/l,1.66,0.029,,,,,,
3339,DB03630,2-Iodobenzylthio Group,,SCC1=CC=CC=C1I,3.72,3.39,2.80e-02 g/l,9.92,-9.7,,,,,,
3340,DB03631,"3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine",,N[C@@H](CC1=CC(=N)C(O)=CC1=O)C(O)=O,-2.5,-3.8,8.20e-01 g/l,1.75,9.45,,,,,,
3341,DB03632,Argifin,,CNC(=O)NC(=N)NCCC[C@H]1NC(=O)[C@@H](C)NC(=O)C[C@@H](NC(=O)C[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)N(C)C1=O)C(O)=O)C(O)=O,-0.83,-5.1,1.71e-01 g/l,3.15,7.43,,,,,,
3342,DB03633,Lpc-Ether,,CCCCCCCCCCCCCCCCCCOC[C@@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,2.75,2.46,3.91e-04 g/l,1.86,-3.4,,,,,,
3343,DB03634,"1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl 5-Methyazido-Benzene",,OC[C@@H]1O[C@H](OCCCNC(=O)C2=CC(=CC(CN=[N+]=[N-])=C2)C(=O)NCCCO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-1.3,-4.6,8.15e+00 g/l,11.91,-3.6,,,,,,
3344,DB03635,Ethanesulfonic Acid,,CCS(O)(=O)=O,-1.7,-0.45,5.24e+01 g/l,-1.3,,,,,,,
3345,DB03636,Glycinamid,,NCC(N)=O,-2.5,-2,5.44e+02 g/l,16.37,8.15,,,,,,
3346,DB03637,Guanidine-3-Propanol,,NC(=[NH2+])NCCCO,-0.74,-1.6,2.19e+02 g/l,15.93,12.6,,,,,,
3347,DB03638,Cytidyl-2'-5'-Phospho-Guanosine,,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@@](O)(=O)O[C@@H]3[C@@H](O)[C@H](CO)O[C@H]3N3C=CC(N)=NC3=O)[C@H](O)[C@H]2O)C(=O)N1,-1.9,-4.9,3.79e+00 g/l,2.01,1.37,,,,,,
3348,DB03639,1-Guanidinium-7-Aminoheptane,,NCCCCCCCNC(N)N,-0.44,0.04,2.41e+01 g/l,,10.21,,,,,,
3349,DB03640,Beta-Hydroxyaspartic Acid,,N[C@@H]([C@@H](O)C(O)=O)C(O)=O,-3.4,-4.4,1.11e+02 g/l,2.57,9.08,,,,,,
3350,DB03641,"2'-deoxyuridine 5'-alpha,beta-imido-diphosphate",,O[C@@H]1C[C@@H](O[C@H]1CO[P@@](O)(=O)NP(O)(O)=O)N1C=CC(=O)NC1=O,-1.3,-2.8,7.58e+00 g/l,1.06,-3.2,,,,,,
3351,DB03642,Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,,CC(C)C[C@@H](NC(=O)C1=CC2=C(O1)C=CC=C2)C(=O)N[C@@H]1CCCN(CC1=O)S(=O)(=O)C1=CC=CC=N1,2.16,2.37,3.94e-02 g/l,12.03,-2,,,,,,
3352,DB03643,CRA_1144,,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC=CC=C1[O-],0.35,1.48,6.91e-02 g/l,9.12,10.62,,,,,,
3353,DB03644,3-Hydroxyanthranilic Acid,548-93-6,NC1=C(O)C=CC=C1C(O)=O,0.81,1.15,1.05e+01 g/l,1.94,4.82,,,,,,
3354,DB03645,Phosphonoacetohydroxamic Acid,,ONC(=O)CP(O)(O)=O,-1.3,-2.5,1.90e+01 g/l,1.66,-5.5,,,,,,
3355,DB03646,"1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycerol",,CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@@H](C)CCOC[C@H](CO)OCC[C@H](C)CCC[C@@H](C)CCC[C@H](C)CCCC(C)C,10.1,15.06,6.11e-06 g/l,14.6,-3,,,,,,
3356,DB03647,3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid,,CC(C)N(C(=O)C1=CC=C(C)C=C1)C1=C(SC(=C1)C1=CC=CC=C1)C(O)=O,4.64,5.43,1.09e-03 g/l,3.56,-2.9,,,,,,
3357,DB03648,2-{N'-[2-(5-Amino-1-Phenylcarbamoyl-Pentylcarbamoyl)-Hexyl]-Hydrazinomethyl}-Hexanoic Acid(5-Amino-1-Phenylcarbamoyl-Pentyl)-Amide,,CCCC[C@@H](CNNC[C@@H](CCCC)C(=O)N[C@@H](CCCCN)C(=O)NC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)NC1=CC=CC=C1,2.29,4.13,4.14e-03 g/l,12.44,10.5,,,,,,
3358,DB03649,"[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate",,OP(O)(=O)C(NC1=CC=C(Cl)C=N1)P(O)(O)=O,0.06,-2,6.05e+00 g/l,0.87,4.49,,,,,,
3359,DB03650,(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One,,OC1=CC=C(C=C1)\N=C1/C(=O)NC2=CC=CC=C12,2.36,2.81,2.22e-01 g/l,8.64,-0.45,,,,,,
3360,DB03651,"2,4,6-Trinitrophenol",,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,1.83,1.49,1.94e-01 g/l,1.35,-8.5,,,,,,
3361,DB03652,L-Glucuronic Acid,,O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,-2.3,-2.6,2.95e+02 g/l,3.21,-3.7,,,,,,
3362,DB03653,"5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine",,CCN(C)CC1=CN=C(C)N=C1N,0.46,0.68,5.86e+00 g/l,,7.78,,,,,,
3363,DB03654,"S,S-Propylthiocysteine",,[H][C@](N)(CSSCCC)C=O,1.13,0.68,1.60e+00 g/l,15.99,7.58,,,,,,
3364,DB03655,Bcx-1812,330600-85-6,CCC(CC)[C@@H](NC(C)=O)[C@@H]1[C@@H](O)[C@@H](C[C@H]1NC(N)=N)C(O)=O,-0.27,-2.1,3.80e-01 g/l,4.18,12.46,,,,,,
3365,DB03656,Tribenuron Methyl,,COC(=O)[C@H]1CCCC[C@@H]1S(=O)(=O)NC(=O)N(C)C1=NC(C)=NC(OC)=N1,0.67,1.32,5.40e-01 g/l,3.24,-1,,,,,,
3366,DB03657,1-Deoxy-1-Methoxycarbamido-Beta-D-Glucopyranose,,COC(=O)N[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,-2.4,-2.6,2.99e+02 g/l,12.22,-3,,,,,,
3367,DB03658,"2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid",,CC1(C)S[C@H](N[C@H]1C(O)=O)[C@@H](NC(=O)[C@@H](N)C1=CC=C(O)C=C1)C=O,-0.05,-2.5,4.45e-01 g/l,2.86,7.56,,,,,,
3368,DB03659,Butylamine,109-73-9,CCCCN,0.85,0.7,8.07e+01 g/l,,10.21,,,,,,
3369,DB03660,Iodo-Phenylalanine,,[H][C@](N)(CC1=CC=C(I)C=C1)C(O)=O,-1.2,-0.26,2.74e-01 g/l,1.27,9.44,,,,,,
3370,DB03661,Cysteinesulfonic Acid,,N[C@@H](CS(O)(=O)=O)C(O)=O,-2.4,-3,7.36e+01 g/l,-1.7,8.79,,,,,,
3371,DB03662,Vitamin B6 Complexed with 2-Amino-Pentanoic Acid,,CCC[C@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,-1.1,-3.2,1.00e+00 g/l,1.14,10.08,,,,,,
3372,DB03663,"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol",,CC(C)C(=O)COC1=NC(N)=NC2=C1NC=N2,0.62,1,1.58e+00 g/l,10.19,3.08,,,,,,
3373,DB03664,P1-(Adenosine-5'-P5-(Uridine-5')Pentaphosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@H]1O,0.29,-9.7,6.52e+00 g/l,0.42,5,,,,,,
3374,DB03666,3'-Azido-3'-Deoxythymidine-5'-Monophosphate,,CC1=CN([C@H]2C[C@@H](N=[N+]=[N-])[C@H](COP(O)(O)=O)O2)C(=O)NC1=O,-0.04,-0.42,2.84e+00 g/l,1.26,-4.2,,,,,,
3375,DB03667,Acetic Acid Salicyloyl-Amino-Ester,,CC(=O)ONC(=O)C1=C(O)C=CC=C1,1.18,1.31,2.28e+00 g/l,8.01,-6.2,,,,,,
3376,DB03668,1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric Acid,,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C(=O)CC(=O)NC1=O,-1.7,-3,1.69e+01 g/l,1.22,-3.7,,,,,,
3377,DB03669,4-Fluorophenethyl Alcohol,,OCCC1=CC=C(F)C=C1,1.62,1.64,3.10e+00 g/l,15.89,-2.4,,,,,,
3378,DB03670,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid",,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(CNCC2)S1,-1.4,-1.5,1.28e-01 g/l,1.67,8.48,,,,,,
3379,DB03671,"4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One",,C[C@@]12[C@H](CC[C@@]1(O)[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1,1.6,1.84,6.32e-02 g/l,7.15,-1.4,,,,,,
3380,DB03672,9-N-Phenylmethylamino-Tacrine,,C(NC1=C2C=CC=CC2=NC2=C1CCCC2)C1=CC=CC=C1,5.2,4.65,1.09e-03 g/l,,8.87,,,,,,
3381,DB03673,Beta(2-Thienyl)Alanine,,N[C@@H](CC1=CC=CS1)C(O)=O,-1.8,-1.3,1.61e+00 g/l,2.6,9.27,,,,,,
3382,DB03675,"2,3-Dihydroxy-Valerianic Acid",,CC[C@](C)(O)[C@H](O)C(O)=O,-0.44,-0.3,4.86e+02 g/l,3.93,-3.3,,,,,,
3383,DB03676,Cystein-S-Yl Cacodylate,,C[As](C)(=O)SC[C@@H](N)C(O)=O,-2.4,-3.3,6.46e+00 g/l,1.67,9.05,,,,,,
3384,DB03677,N-Cyclohexyl-N'-Decylurea,,CCCCCCCCCCNC(=O)NC1CCCCC1,5.76,4.87,4.89e-03 g/l,15.55,-0.62,,,,,,
3385,DB03678,"(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine",,C[C@H](NC1=NC=NC2=C1C=C(F)C(F)=C2)C(C1=CC=CC=C1)C1=CC=CC=C1,5.24,5.71,3.44e-04 g/l,19.07,3.71,,,,,,
3386,DB03679,2-Hydroxy-Tryptophan,,N[C@@H](Cc1c(O)nc2ccccc12)C(O)=O,,,,,,,,,,,
3387,DB03680,Tartronate,,OC(C([O-])=O)C([O-])=O,-0.92,-1,5.42e+02 g/l,2.16,-4.9,,,,,,
3388,DB03681,Chloro Diiron-Oxo Moiety,,Cl[Fe]O[Fe],,1.71,,,-4.6,,,,,,
3389,DB03682,"Dibenzofuran-4,6-Dicarboxylic Acid",,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,2.38,2.47,7.27e-02 g/l,2.87,-4.5,,,,,,
3390,DB03683,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid,,[H][C@@](CC(C)C)(CN(O)C=O)C(O)=O,0.15,0.58,1.55e+01 g/l,4.39,-5.7,,,,,,
3391,DB03685,Uridine-5'-Monophosphate,58-97-9,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,-1.8,-2.5,1.20e+01 g/l,1.23,-3.7,,,,,,
3392,DB03686,S-(P-Nitrobenzyl)Glutathione,,N[C@@H](CCC(=O)N[C@H](CSCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NCC(O)=O)C(O)=O,-1.4,-3,8.61e-02 g/l,1.81,9.31,,,,,,
3393,DB03687,4-Diphosphocytidyl-2-C-Methyl-D-Erythritol,,C[C@@](O)(CO)[C@@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=CC(N)=NC1=O,-1.3,-4.9,1.29e+01 g/l,1.86,-0.58,,,,,,
3394,DB03688,3-Hydroxy-Propanoic Acid,,OCCC(O)=O,-0.95,-0.8,6.47e+02 g/l,4.2,-2.5,,,,,,
3395,DB03690,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C\CCCCCCCC,5.67,9.17,3.14e-05 g/l,1.86,-6.7,,,,,,
